104156,4355451111117580
104157,4117701111118060
104158,4000221111112230
104159,5480141111118200
104160,4147211111112460
104161,4257881111118600
104162,4611001111117450
104163,4179031111118180
104164,5572811111116070
104165,4741651111118750
104166,4239801111112500
104167,4037841111116220
104168,4427901111114060
104169,4425051111111270
104170,5595911111119510
104171,4342561111111890
104172,4479951111112060
104173,4833131111116100
104174,5507331111112740
104175,5178051111113060
104176,4081611111110730
104177,6011491111115260
104178,5424181111112880
104179,4803801111110200
104180,4147201111115650
104181,5465331111113260
104182,4342581111113600
104183,4613991111111230
104184,4386701111112490
104185,5077101111119080
104186,5466161111114120
104187,4247341111115400
104188,4833161111114120
104189,4029441111116940
104190,4731371111113750
104191,4060681111110000
104192,4430451111112250
104193,4185391111111600
104194,4266401111117570
104195,4756071111118810
104196,4737031111111010
104197,4266841111111540
104198,4793721111114800
104199,4232231111112060
104200,5121071111113520
104201,4347691111117690
104202,4266841111115410
104203,4120611111110940
104204,4868301111119700
104205,4151151111115300
104206,4347691111116220
104207,371720111112006
104208,5332481111118540
104209,5433601111114970
104210,5077111111193980
104211,4147181111118340
104212,4856201111114270
104213,4737021111111240
104214,4313071111118570
104215,4414231111118050
104216,4411031111114660
104217,4236421111110750
104218,5217301111110180
104219,4400661111118870
104220,5444481111113340
104221,5077111111193480
104222,4388571111111010
104223,4479931111117960
104224,4815881111117180
104225,4264281111119740
104226,5596381111113280
104227,4473051111113310
104228,5175461111117800
104229,377249111111010
104230,5491701111112060
104231,4368021111112700
104232,5143411111113000
104233,377239111114000
104234,4744881111111550
104235,4537331111114020
104236,5121071111115160
104237,5275201111115310
104238,5297101111113270
104239,5461621111116800
104240,4435471111115890
104241,4492101111112010
104242,4266841111115520
104243,4815821111115800
104244,5275051111118600
104245,4427911111110960
104246,4586431111117610
104247,4264281111117350
104248,4342561111112950
104249,4053831111111010
104250,5511171111112400
104251,4311961111113730
104252,5465401111114970
104253,4388571111118450
104254,5403241111113680
104255,4154171111118820
104256,4342561111110610
104257,5108051111118180
104258,5524331111111050
104259,4153421111115740
104260,4011711111113270
104261,4815821111119670
104262,4054281111110220
104263,4853201111115470
104264,4100391111118000
104265,5424181111112810
104266,4204971111119820
104267,5360031111113510
104268,6011001111116840
104269,4851591111119640
104270,4833161111118800
104271,4147201111115340
104272,6011491111115430
104273,4839501111117970
104274,4815821111115550
104275,4366181111111290
104276,4761641111117460
104277,4039951111119380
104278,4432641111118680
104279,4411041111110040
104280,5537461111114930
104281,4300801111114690
104282,5449271111112810
104283,4037841111113760
104284,4586431111113480
104285,4765461111113110
104286,5443401111112610
104287,4159781111111850
104288,4238111111193830
104289,4337181111117590
104290,4388571111116180
104291,4347691111117400
104292,4085861111118190
104293,4120461111114020
104294,6011001111116440
104295,5102771111112350
104296,4744751111116680
104297,4803121111113990
104298,4489151111117270
104299,4430471111119470
104300,4147201111110930
104301,4833131111113060
104302,4266841111113650
104303,372810111113004
104304,5455341111118670
104305,4264281111114510
104306,4347691111110860
104307,4447961111115770
104308,5077101111119340
104309,4784991111111840
104310,4815821111114780
104311,5307061111111610
104312,4430411111113940
104313,4258261111114300
104314,5275151111116960
104315,4291171111118530
104316,4400661111115660
104317,4342581111112120
104318,4701321111119700
104319,4833161111111580
104320,5076811111111590
104321,4266841111111210
104322,4411031111117250
104323,4400661111112200
104324,5324811111110690
104325,4808011111116120
104326,4147201111110950
104327,4900711111112360
104328,4640181111111690
104329,4400661111117760
104330,5162511111112300
104331,4489151111114730
104332,5464291111111150
104333,4127581111116080
104334,6011201111110810
104335,4117701111114650
104336,4029441111113500
104337,4480271111114000
104338,4266841111116010
104339,4256281111113270
104340,4147201111116730
104341,4868961111119510
104342,5524331111117010
104343,4117761111117680
104344,4640181111111580
104345,4121411111115480
104346,5507031111118780
104347,4737021111110500
104348,4430411111117410
104349,4151861111114610
104350,4085401111110410
104351,6011201111110870
104352,4786621111110030
104353,4347691111112620
104354,4744891111112780
104355,4147201111115570
104356,4427431111117980
104357,4117731111119830
104358,4867961111114300
104359,379566111111019
104360,4400661111111530
104361,4502621111119100
104362,4100391111116980
104363,4039951111111170
104364,5262241111112280
104365,4147201111113020
104366,4400661111119940
104367,5178051111115730
104368,4790111111114580
104369,5178051111112970
104370,4366181111119560
104371,4085861111112890
104372,5147591111119000
104373,379230111111003
104374,6008751111111110000
104375,5588281111113410
104376,5513101111119450
104377,4563671111116710
104378,4656141111117500
104379,4229681111113130
104380,5424181111116580
104381,4147401111110540
104382,4246311111110740
104383,4668011111117220
104384,4773511111117190
104385,4640181111111240
104386,4867961111115780
104387,4003441111119360
104388,4432641111116430
104389,4356431111115010
104390,4453201111110040
104391,4430451111115340
104392,5152411111110380
104393,4270821111118360
104394,4313071111110660
104395,4833161111112590
104396,5514691111116950
104397,4342571111119730
104398,4054961111115600
104399,4833161111116630
104400,4737021111117630
104401,4447961111116570
104402,4631581111110950
104403,4300231111118230
104404,4782001111111190
104405,4815821111110840
104406,372711111114009
104407,373766111111009
104408,5524481111118070
104409,4430441111114940
104410,4601441111112500
104411,4269381111119800
104412,5178051111114200
104413,5524331111116980
104414,5175461111112030
104415,4342561111113130
104416,5538871111111380
104417,4465421111118840
104418,4117731111114850
104419,4079411111118720
104420,4737021111110900
104421,4019761111114390
104422,4494771111118050
104423,4430451111112630
104424,5449271111114740
104425,371585111111002
104426,5142591111115710
104427,4806941111110680
104428,4492541111118090
104429,4388571111112820
104430,4110791111111400
104431,4130221111114590
104432,4029441111117850
104433,4427961111116200
104434,4482151111114790
104435,4366181111119930
104436,4867961111117520
104437,4239081111117220
104438,5528421111111470
104439,5178051111111580
104440,4035371111115890
104441,5466161111113440
104442,5147591111110380
104443,4480401111110230
104444,4400661111115130
104445,5421791111117860
104446,4867961111110010
104447,4207671111110820
104448,5424321111114320
104449,4342561111113420
104450,4342561111116060
104451,4744811111115470
104452,4264471111110070
104453,4317551111112360
104454,4270821111113170
104455,4422541111116770
104456,4190021111118010
104457,4701241111110970
104458,4815831111113550
104459,4147341111112990
104460,5461271111112880
104461,5178051111115480
104462,4270821111118690
104463,5135221111112640
104464,5465401111113860
104465,4130221111115570
104466,4744881111111390
104467,4388571111113110
104468,4247881111112200
104469,4767861111115010
104470,4611001111115470
104471,4737021111115260
104472,4726451111111940
104473,4117701111115120
104474,4701321111118940
104475,4147201111110880
104476,4750551111117800
104477,5465411111113740
104478,4917161111114310
104479,4695961111119170
104480,4366181111117550
104481,4867961111116470
104482,4147401111116620
104483,4427321111117780
104484,4833121111115360
104485,5312601111116370
104486,4477101111112500
104487,4411041111114310
104488,4266901111116570
104489,4400661111119710
104490,5175721111118460
104491,4347691111114520
104492,4833121111115770
104493,4347691111117740
104494,4355451111110890
104495,4744811111115290
104496,4100391111113620
104497,4736221111114440
104498,4833121111113780
104499,4815821111117850
104500,4100391111111580
104501,4342561111114550
104502,4815821111114090
104503,5462341111118180
104504,4465421111110610
104505,4266841111116750
104506,5262181111113680
104507,4023471111112390
104508,5466041111113410
104509,4037841111110170
104510,4815821111112940
104511,4147091111111200
104512,4147201111113780
104513,4342561111111920
104514,5178691111114740
104515,5178051111112870
104516,4868271111119900
104517,4644131111111430
104518,4465421111115050
104519,4127121111118000
104520,4430571111112200
104521,5273681111115550
104522,4833121111110740
104523,4147201111119560
104524,5178051111113900
104525,4461061111113470
104526,4190021111114190
104527,4270821111119360
104528,4054281111114020
104529,4465421111116180
104530,4388541111112400
104531,4400661111118540
104532,4631581111111040
104533,4610461111111750
104534,5424181111117240
104535,4867961111114610
104536,5156761111110600
104537,5143991111114010
104538,4586431111114930
104539,4867961111116160
104540,5515501111116670
104541,4281981111119580
104542,4266841111115570
104543,4207671111115630
104544,4000221111113770
104545,4207671111118660
104546,4235681111113190
104547,375150111114137
104548,6011001111114190
104549,4037841111114280
104550,4400661111114070
104551,4744721111110000
104552,5213331111112590
104553,4794581111117180
104554,5424181111118730
104555,5238621111114840
104556,4108091111116530
104557,4147781111112940
104558,5410511111110880
104559,4833121111112130
104560,4100391111112280
104561,6011001111111240
104562,4744881111111530
104563,4120391111111420
104564,4490391111118040
104565,4750551111116610
104566,4147091111118370
104567,4744791111110170
104568,5590341111118370
104569,5524331111117900
104570,4328691111115710
104571,4756071111113530
104572,4298201111110040
104573,6011201111118140
104574,4758241111111920
104575,4039951111116530
104576,4100401111117690
104577,4635771111111330
104578,4266841111110710
104579,4191621111110410
104580,4388541111115700
104581,4342561111110990
104582,5167231111116800
104583,5112361111111270
104584,4744811111118570
104585,4427911111117260
104586,4029441111111650
104587,5077111111195620
104588,4037841111117250
104589,5510791111115150
104590,4029441111110980
104591,4430441111118690
104592,4811101111116590
104593,4480561111118280
104594,4179031111118840
104595,5524331111113890
104596,4737021111118650
104597,4430411111114420
104598,4741661111113290
104599,5077101111115070
104600,4815821111115310
104601,4400661111117960
104602,4031681111116100
104603,4786621111117100
104604,4147201111110560
104605,379771111111000
104606,4079411111116470
104607,4833161111111500
104608,4121261111113990
104609,4833161111119710
104610,4610461111117390
104611,4802131111118260
104612,4207671111117370
104613,5144001111119260
104614,4157151111115670
104615,372396111111015
104616,4000221111112770
104617,4411041111115780
104618,5111371111111070
104619,5458451111111690
104620,4730431111112040
104621,4029441111114030
104622,5466161111114400
104623,4293711111112860
104624,5117861111112080
104625,4494971111115060
104626,4296201111113960
104627,5466451111112390
104628,4300231111110580
104629,4117731111110210
104630,6011491111110630
104631,4342561111111290
104632,4085371111112950
104633,4086201111115790
104634,4223231111111410
104635,5499491111112310
104636,4147201111117120
104637,4400661111116970
104638,4128001111110790
104639,4388541111116890
104640,4147781111116060
104641,4385241111118260
104642,5466161111114050
104643,4305861111113400
104644,4147341111112520
104645,4833131111115950
104646,4311961111117350
104647,4599541111116200
104648,4436511111118860
104649,4046571111117030
104650,5491701111119790
104651,5406531111114380
104652,4400661111116530
104653,4423261111114880
104654,5421791111118310
104655,4431131111118130
104656,4815821111117740
104657,4447961111118490
104658,4788491111112090
104659,4773491111113290
104660,4802131111114100
104661,4400661111110640
104662,5117281111118850
104663,5537541111111000
104664,4246311111111100
104665,4744751111113380
104666,5170821111110930
104667,4117731111113140
104668,5150021111111390
104669,4737021111115780
104670,4563231111111200
104671,4270821111113420
104672,4737021111114870
104673,379723111113006
104674,4566221111119200
104675,5491701111110090
104676,4147091111110580
104677,4120391111113440
104678,5077111111194080
104679,379016111117263
104680,4737021111116760
104681,4815821111116930
104682,4867961111112440
104683,4266841111115830
104684,4342571111114760
104685,4430451111117260
104686,4147091111116110
104687,5496361111116270
104688,5144241111118070
104689,4586431111114990
104690,4128001111117030
104691,4815821111116510
104692,4258281111112280
104693,4147091111117980
104694,4815831111115010
104695,4356111111197230
104696,6011001111116780
104697,5077111111194640
104698,4897371111116820
104699,4029441111111250
104700,4342561111111620
104701,4366181111119200
104702,4117731111116080
104703,4099701111114860
104704,4601621111116790
104705,3640961111118500
104706,5270891111116480
104707,5262111111199800
104708,377268111112006
104709,4204131111115150
104710,4238171111113920
104711,4342581111113140
104712,4705231111110540
104713,4430471111113500
104714,4207671111119800
104715,4494651111114750
104716,4412811111114830
104717,4346231111118500
104718,4147201111110870
104719,5175721111110720
104720,4266841111111930
104721,5178691111118860
104722,4185811111114920
104723,4355451111115910
104724,4400661111110780
104725,4207671111116510
104726,4563231111118630
104727,371294111111004
104728,4867961111117180
104729,4060681111116230
104730,4185461111115750
104731,5239141111111860
104732,4465401111110000
104733,4815821111114480
104734,4117741111112690
104735,5581581111116230
104736,4833131111118670
104737,4342561111115240
104738,4342581111110060
104739,4741651111110870
104740,4056101111118940
104741,4427421111119720
104742,4815821111110290
104743,4833161111117170
104744,4147341111114490
104745,4586431111115240
104746,5449281111115810
104747,5273951111113740
104748,4023471111112210
104749,5172791111118350
104750,4294131111110520
104751,4147201111118370
104752,5537441111113080
104753,4833161111113080
104754,4186461111110070
104755,4867961111119210
104756,4000221111118420
104757,371249111113009
104758,4313071111119660
104759,4366181111114130
104760,4326531111114960
104761,5287261111115470
104762,4342561111111600
104763,4356401111115070
104764,4452561111114190
104765,5235681111119750
104766,4151151111112910
104767,5175461111110830
104768,5141811111112710
104769,4060951111115090
104770,4426571111110290
104771,4430661111111560
104772,5175721111115010
104773,4147201111115320
104774,5462131111119360
104775,4610461111113030
104776,4160461111116930
104777,4423261111119540
104778,5109331111118470
104779,4147091111113150
104780,5514981111114430
104781,4815821111110480
104782,4737021111116800
104783,4552251111116670
104784,4000221111117380
104785,5221321111110660
104786,5275201111119440
104787,5322541111116860
104788,4811691111113310
104789,4036901111116120
104790,4744721111113830
104791,4815821111113970
104792,5077101111114400
104793,4342561111115440
104794,4342561111115320
104795,5569371111119840
104796,4342571111112350
104797,4356691111113280
104798,4270821111119290
104799,4736221111110240
104800,6004861111111110000
104801,4552251111118490
104802,5508631111111320
104803,4430401111112280
104804,4291761111117050
104805,379826111111014
104806,4494651111110650
104807,4867961111117130
104808,4833161111119160
104809,4430401111118070
104810,5312651111110640
104811,6011001111115440
104812,4479721111118230
104813,5445821111113610
104814,5174311111110460
104815,4147201111114190
104816,4368021111119400
104817,4426441111114030
104818,4400661111112170
104819,6011201111111300
104820,4358451111111290
104821,4833161111119380
104822,4867961111113250
104823,4117731111119620
104824,4868961111112630
104825,5424181111110730
104826,4158231111116550
104827,4815831111113880
104828,5424181111114770
104829,4549511111111510
104830,4707231111118570
104831,4479131111117190
104832,4000221111112170
104833,4366181111119870
104834,4489151111119780
104835,4239101111114450
104836,4124511111110910
104837,4264511111112800
104838,4342581111116380
104839,4011541111112980
104840,4475781111114760
104841,5459581111116310
104842,4342581111113370
104843,372655111111001
104844,5403241111113150
104845,5465401111115880
104846,4427961111114770
104847,5108961111113410
104848,4494351111117930
104849,4815821111117350
104850,4160461111110390
104851,4430471111110020
104852,4266841111114020
104853,4408301111116570
104854,4052101111114120
104855,371249111115005
104856,4054281111119320
104857,4270821111114570
104858,5103281111116430
104859,5466571111113890
104860,4972981111118050
104861,4400661111112360
104862,5178051111119390
104863,4342561111113040
104864,4266841111117990
104865,4159751111118840
104866,4207671111115620
104867,5240381111112480
104868,4341591111114850
104869,5077111111193400
104870,4856711111111180
104871,4744861111119610
104872,4494651111115160
104873,4334771111113810
104874,4384821111112050
104875,4224811111118600
104876,4833121111117080
104877,4430441111111620
104878,4040141111119130
104879,4736221111119590
104880,4430451111119120
104881,4737031111117830
104882,5403241111116030
104883,4610461111110100
104884,4465401111115500
104885,4388541111116890
104886,4334771111112500
104887,5109331111111060
104888,4270821111115170
104889,5462491111112930
104890,4347691111113830
104891,4342581111111280
104892,5156761111112080
104893,4763161111116570
104894,4240181111114330
104895,5442051111112800
104896,4447961111112700
104897,5228731111110120
104898,4147201111116530
104899,5513361111112540
104900,5182521111113550
104901,5466161111111620
104902,5367341111119970
104903,5146161111115990
104904,4773531111117950
104905,4086061111118580
104906,371389111115006
104907,4411031111111390
104908,4117731111117710
104909,373746111114001
104910,4727761111115010
104911,4833161111113410
104912,4833161111112750
104913,5146161111115880
104914,4238551111116150
104915,379812111111002
104916,4266841111115660
104917,4833161111114890
104918,4262071111114200
104919,5528511111115330
104920,4833161111114750
104921,4833161111110230
104922,4815821111110540
104923,4311961111113010
104924,4003901111112810
104925,4147781111114550
104926,5537001111114850
104927,4427431111118770
104928,4117731111112720
104929,5423811111119310
104930,4494771111118850
104931,4359831111116080
104932,5403851111111810
104933,4661881111112590
104934,5593091111112520
104935,4239101111115480
104936,4867961111117710
104937,4147201111111940
104938,4867961111112650
104939,4727761111116000
104940,4168321111113470
104941,4266901111117010
104942,4833161111113260
104943,4833131111119480
104944,5077101111119610
104945,4266841111115510
104946,4259071111118270
104947,6011201111116850
104948,4782001111115550
104949,4326801111110820
104950,4147201111112750
104951,5424321111115060
104952,5466161111117200
104953,5524751111119100
104954,4157251111117600
104955,6011201111110650
104956,5238251111118920
104957,5243661111111680
104958,4452501111119690
104959,4235681111116110
104960,4465421111110780
104961,5424181111117300
104962,6011001111111410
104963,4091531111111200
104964,5172791111114260
104965,5472271111112710
104966,372521111112019
104967,4223231111118320
104968,5459961111119630
104969,5595911111118390
104970,4100391111112480
104971,371299111111000
104972,4270401111116060
104973,4037841111114190
104974,4430441111116130
104975,5175451111110470
104976,5146161111111820
104977,4427951111111290
104978,4400661111110930
104979,4121381111114660
104980,4400661111110850
104981,4833161111111180
104982,4117741111112630
104983,4744881111115380
104984,4744761111116480
104985,4342561111111770
104986,4815821111112390
104987,5424321111111990
104988,4435121111117130
104989,5288901111116880
104990,4427431111115660
104991,5275111111195800
104992,4351521111112860
104993,5519151111112760
104994,5275221111110970
104995,4765541111111100
104996,4357161111116830
104997,4737031111113730
104998,5175451111115580
104999,5466161111118470
105000,4191621111118170
105001,5466301111116440
105002,5466571111112860
105003,4204951111111060
105004,4389251111110550
105005,4147201111116340
105006,4868951111112200
105007,4207671111117070
105008,4246311111118870
105009,4100641111118790
105010,4514401111117790
105011,4342561111115460
105012,5178051111113900
105013,6011001111115920
105014,4223231111112250
105015,5415901111113870
105016,4430441111113320
105017,4147201111118410
105018,6004861111111110000
105019,4430511111119850
105020,4207671111115010
105021,5146181111113600
105022,4313071111112460
105023,4305041111118890
105024,4235881111112410
105025,4744761111118440
105026,5532351111112620
105027,4334771111118430
105028,4511401111111440
105029,5490991111111800
105030,5589661111111990
105031,4400661111114340
105032,4037841111119410
105033,4238851111112610
105034,4496761111115770
105035,4737031111110090
105036,5332481111112190
105037,5108051111111780
105038,4147201111110240
105039,5121601111114550
105040,4060951111117740
105041,4207671111110750
105042,4701341111111560
105043,5111371111119650
105044,4117741111118810
105045,4608111111196350
105046,4782001111112770
105047,4347691111119170
105048,4060951111110470
105049,4427881111111480
105050,4357011111119600
105051,5077111111193050
105052,5077101111117670
105053,4465421111110110
105054,4586431111115710
105055,4802131111119580
105056,4147091111117340
105057,4867961111111160
105058,4470691111110170
105059,4117731111114410
105060,5537441111111200
105061,4060951111112640
105062,4777781111113850
105063,6011001111118650
105064,5446021111115420
105065,4074441111114980
105066,5519641111112170
105067,4563231111114030
105068,4326301111113490
105069,5552331111115040
105070,4342581111113670
105071,4867961111113400
105072,4737021111110810
105073,4833161111113400
105074,4423681111110200
105075,5424181111110110
105076,5152411111111060
105077,4204951111117740
105078,4130201111115550
105079,5262111111198780
105080,4447961111117150
105081,4411031111115390
105082,4833161111111110
105083,4147341111119460
105084,5513841111113600
105085,5449281111113580
105086,5076931111114860
105087,4430511111118600
105088,5424321111112620
105089,5467001111111770
105090,4427931111110460
105091,5307061111112180
105092,5129931111118880
105093,372811111114010
105094,4621611111115640
105095,4744761111119340
105096,4867961111119530
105097,4388571111114210
105098,4149341111110960
105099,4258291111111810
105100,4815821111113900
105101,4147201111117100
105102,6011291111117600
105103,5539851111118870
105104,4258281111114680
105105,4211561111119490
105106,4258161111117590
105107,4036901111113840
105108,4530481111119820
105109,4100391111114580
105110,4258281111118450
105111,5117861111114740
105112,4815821111114160
105113,5429641111111560
105114,4266841111119090
105115,4239071111117590
105116,4853201111111500
105117,4280301111117320
105118,5262221111115100
105119,4833121111110740
105120,4522641111114340
105121,5115651111110770
105122,5175721111119530
105123,4388571111112330
105124,5581581111113260
105125,4179031111119030
105126,4514011111116380
105127,4427321111110620
105128,4101061111112800
105129,4418111111115940
105130,5175451111117950
105131,4718331111118250
105132,5424181111116380
105133,5325111111111080
105134,4147341111115650
105135,4782001111110310
105136,6011001111111610
105137,379712111113000
105138,5081471111110680
105139,4400661111114430
105140,4815821111118690
105141,5149681111111320
105142,5538791111118550
105143,4400661111110470
105144,4487741111112230
105145,6011001111115310
105146,4347691111113220
105147,4430401111111440
105148,4388541111111430
105149,5114581111114260
105150,5516041111117810
105151,4270881111114310
105152,4943401111118040
105153,4008771111110030
105154,4839501111115430
105155,4308851111116160
105156,5462131111111610
105157,4200261111118630
105158,4447961111115860
105159,4081041111118020
105160,5269291111117270
105161,5143091111110580
105162,4108941111114950
105163,4250111111118620
105164,4427421111118990
105165,4888931111112510
105166,4235681111115730
105167,4503421111113600
105168,4190021111112630
105169,4815881111113660
105170,4833121111112000
105171,4744731111112240
105172,4266841111114530
105173,4833161111111940
105174,4108941111116240
105175,4815831111113270
105176,4427911111113220
105177,4217181111110320
105178,4373031111119530
105179,4264511111110720
105180,4388541111118390
105181,5178841111119720
105182,5178051111111270
105183,5424181111111210
105184,4717241111114330
105185,4238291111118620
105186,4117731111111050
105187,4351771111114800
105188,4326721111118840
105189,5112081111112210
105190,4342571111118360
105191,4602231111117570
105192,5514371111112630
105193,5219911111114570
105194,4147091111112450
105195,4207671111113180
105196,4384821111115120
105197,4140941111115910
105198,5332481111112160
105199,4246041111119840
105200,4833161111115530
105201,4266841111117870
105202,4246311111112400
105203,5285131111111640
105204,4147201111115430
105205,4195041111111040
105206,379720111111038
105207,4347691111114380
105208,5205641111112800
105209,4400661111117720
105210,4349561111110040
105211,4342581111111240
105212,5424181111116970
105213,4400661111118960
105214,5378021111115370
105215,4420881111117950
105216,5077111111192110
105217,5239141111113630
105218,5312601111115710
105219,4207671111112690
105220,4001831111116600
105221,4744721111119800
105222,4427421111110110
105223,5446021111115560
105224,5290861111115820
105225,4143971111112650
105226,4104891111115580
105227,4400661111113940
105228,4226951111110390
105229,5443681111113120
105230,4815821111113760
105231,4833161111119380
105232,5149681111111170
105233,5158161111115720
105234,4476691111111290
105235,4815821111112330
105236,4117731111116690
105237,4117741111111860
105238,4737031111116930
105239,5175461111110470
105240,4238851111118590
105241,371332111115005
105242,5466161111117370
105243,4154171111112850
105244,4147201111117500
105245,5076931111118870
105246,4159821111116090
105247,5144451111114810
105248,4342581111115540
105249,4465421111110760
105250,5523181111118450
105251,4000221111118100
105252,4158231111116840
105253,5275151111117450
105254,5424181111115920
105255,4271781111110950
105256,372577111115004
105257,5440471111113330
105258,4264521111119990
105259,4100391111117420
105260,5112711111113140
105261,5424321111112430
105262,4342561111113710
105263,4870811111113590
105264,4744721111110940
105265,4160461111119470
105266,374456111115136
105267,4737021111118340
105268,4147341111117130
105269,4100391111118010
105270,4147761111111010
105271,4474021111111900
105272,4079411111116510
105273,4160851111110030
105274,5147591111116390
105275,4100391111112650
105276,4465421111116580
105277,4586431111114360
105278,4100401111119760
105279,4342571111113340
105280,4788721111111460
105281,4037661111110000
105282,4430441111116410
105283,4411031111115350
105284,4095891111114410
105285,4815821111118960
105286,4411031111114980
105287,4430471111118980
105288,4737021111113080
105289,4100391111114470
105290,4704131111113960
105291,4586431111117040
105292,5275211111119100
105293,5179521111114470
105294,4029441111115920
105295,4765931111117620
105296,4867961111112170
105297,4270821111118520
105298,5519881111117880
105299,4514401111116610
105300,5460811111116760
105301,5129921111119930
105302,5162781111116670
105303,5218491111115590
105304,4366181111119980
105305,373959111111009
105306,4400661111112220
105307,4060321111110540
105308,5403851111111140
105309,4427881111116420
105310,4574311111117330
105311,4427881111116410
105312,5239141111119710
105313,5259801111110340
105314,4972981111115260
105315,5403851111115880
105316,5213331111116520
105317,5175451111115530
105318,4737021111113240
105319,4147401111116530
105320,4147201111111520
105321,4833121111113610
105322,4758691111116330
105323,4427881111115840
105324,5312571111113820
105325,4499061111118120
105326,5275111111199080
105327,4430441111113790
105328,4270821111115130
105329,4147091111112410
105330,4833161111112720
105331,372589111111003
105332,5459651111116820
105333,4690831111110050
105334,4435891111114990
105335,5102771111118130
105336,5524861111118530
105337,4815831111110880
105338,4060681111116610
105339,4833131111114040
105340,5121071111113600
105341,5129921111119720
105342,4737031111113890
105343,4190021111115920
105344,4388571111119050
105345,5524331111110850
105346,4334771111119620
105347,5474641111116610
105348,4342561111115200
105349,4117731111110570
105350,4207671111119950
105351,4100391111110490
105352,4000221111116680
105353,4342561111113720
105354,5452101111110500
105355,5512571111112590
105356,4520701111110440
105357,4266841111114260
105358,4266841111110400
105359,4427881111116310
105360,5466161111116650
105361,4366181111113710
105362,4190901111114380
105363,4342561111117630
105364,6011001111118630
105365,4552251111119320
105366,5491701111110370
105367,4128001111118210
105368,4011711111111340
105369,4264471111112060
105370,5107741111111620
105371,4465421111119540
105372,4226951111115690
105373,5365881111113920
105374,5424181111113260
105375,4088811111115690
105376,4744751111114810
105377,5405061111113850
105378,5539071111117320
105379,4430401111119180
105380,4427421111117820
105381,4100401111119910
105382,4246311111115300
105383,4861691111112280
105384,4331001111118230
105385,4607501111116610
105386,4868951111110680
105387,4185461111116310
105388,4005101111110860
105389,4741651111116380
105390,4342581111114340
105391,4695961111118100
105392,4147291111117640
105393,4610461111113710
105394,4430441111113430
105395,4411041111118580
